говядина вареная нежирная;;25.70;;8.10;;0.20;;175.00;;0.00
говядина жареная;;32.70;;28.10;;0.00;;384.00;;0.00
говядина постная;;22.20;;7.10;;0.00;;158.00;;0.00
говядина постная жареная;;29.00;;9.10;;0.00;;206.00;;0.00
говядина средней жирности;;25.00;;20.00;;0.00;;275.00;;0.00
говядина тушеная;;16.80;;18.30;;0.00;;232.00;;0.00
говядина тушеная лента;;15.00;;17.00;;0.00;;213.00;;0.00
говяжий гуляш;;14.00;;9.20;;2.60;;148.00;;0.00
говяжий фарш;;17.20;;20.00;;0.00;;254.00;;0.00
говяжий фарш жирный;;15.00;;25.00;;0.00;;293.00;;0.00
говяжий фарш постный;;18.00;;15.00;;0.00;;215.00;;0.00
голец;;22.40;;5.70;;0.00;;135.00;;0.00
голубика;;1.00;;0.00;;8.20;;35.00;;0.00
горбуша горячего копчения;;23.20;;7.60;;0.00;;161.00;;0.00
горбуша жареная в кляре;;17.10;;16.40;;15.20;;281.00;;0.00
горбуша запеченная в шубе;;13.20;;13.10;;3.20;;184.00;;0.00
горбуша натуральная русский рыбный мир;;21.00;;6.00;;0.00;;138.00;;0.00
горбуша отварная;;22.90;;7.80;;0.00;;168.00;;0.00
горбуша свежая;;20.50;;6.50;;0.00;;142.00;;0.00
горбуша соленая;;22.10;;9.00;;0.00;;169.00;;0.00
горох вареный;;6.00;;0.00;;9.00;;60.00;;0.00
горох лущеный;;23.00;;1.60;;57.70;;323.00;;0.00
горох сушеный;;20.50;;2.00;;53.30;;298.00;;0.00
горошек зеленый;;5.00;;0.20;;13.80;;73.00;;0.00
горошек зеленый замороженный;;6.40;;0.40;;16.30;;72.00;;0.00
горошек зеленый консервированный;;3.60;;0.10;;9.80;;55.00;;0.00
горчица;;5.70;;6.40;;22.00;;162.00;;0.00
горчица дижонская;;9.90;;12.70;;5.30;;143.00;;0.00
горчичный порошок;;37.10;;11.10;;32.60;;378.00;;0.00
гранат;;0.90;;0.00;;13.90;;52.00;;0.00
гранатовый сок;;0.30;;0.00;;14.50;;64.00;;0.00
грейпфрут;;0.70;;0.20;;6.50;;29.00;;0.00
грейпфрутовый нектар;;0.20;;0.00;;10.40;;44.00;;0.00
грейпфрутовый сок;;0.90;;0.20;;6.50;;30.00;;0.00
грецкий орех;;15.20;;65.20;;7.00;;654.00;;0.00
гречневая каша;;4.50;;2.30;;25.00;;132.00;;0.00
гречневая каша nestle безмолочная;;11.00;;3.00;;76.50;;377.00;;0.00
гречневая каша nestle безмолочная с черносливом;;11.00;;3.00;;76.50;;377.00;;0.00
гречневая каша nestle молочная;;14.00;;10.00;;66.00;;410.00;;0.00
гречневая каша nestle молочная с курагой;;14.00;;10.00;;66.00;;410.00;;0.00
гречневая каша вязкая на воде;;3.20;;0.80;;17.10;;90.00;;0.00
гречневая каша из крупы ядрица;;3.00;;3.40;;14.60;;101.00;;0.00
гречневая крупа (продел);;9.50;;2.30;;65.90;;306.00;;0.00
гречневая крупа (ядрица);;12.60;;3.30;;62.10;;313.00;;0.00
гречневые хлопья;;9.00;;2.40;;67.00;;330.00;;0.00
гречневые хлопья myllyn paras;;13.00;;1.70;;67.50;;340.00;;0.00
гречневые хлопья myllyn paras для каши;;13.00;;1.70;;67.50;;340.00;;0.00
грибное ассорти быстрозамороженное;;2.20;;0.80;;0.70;;20.00;;0.00
грибное ризотто в томатном соусе;;2.40;;0.80;;16.30;;82.00;;0.00
грузди маринованные;;1.00;;1.80;;0.00;;26.00;;0.00
грузди свежие;;1.80;;0.50;;0.80;;16.00;;0.00
груша;;0.40;;0.30;;10.90;;42.00;;0.00
грушевый компот;;0.20;;0.00;;18.20;;70.00;;0.00
грушевый нектар;;0.10;;0.10;;8.80;;37.00;;0.00
грушевый сок;;0.40;;0.30;;11.00;;46.00;;0.00
груши сушеные;;2.30;;0.60;;62.60;;249.00;;0.00
гуава;;2.60;;1.00;;8.90;;68.00;;0.00
гусь вареный;;19.30;;41.20;;0.00;;447.00;;0.00
гусь жареный;;22.90;;58.80;;0.00;;620.00;;0.00
гюнику татаки;;12.80;;2.60;;6.80;;102.00;;0.00
гютан терияки;;11.00;;22.50;;14.10;;223.00;;0.00
дайкон;;1.20;;0.00;;4.10;;21.00;;0.00
даниссимо белый персик - белый шоколад;;4.60;;6.10;;18.30;;147.00;;0.00
даниссимо вишня;;4.70;;5.40;;17.50;;138.00;;0.00
даниссимо груша-ваниль;;4.70;;5.40;;17.10;;136.00;;0.00
даниссимо клубника;;4.70;;5.40;;17.10;;136.00;;0.00
даниссимо крем-брюле;;4.60;;4.60;;18.80;;135.00;;0.00
даниссимо лесные ягоды;;4.70;;5.40;;17.20;;136.00;;0.00
даниссимо малина-земляника;;4.70;;5.40;;16.00;;131.00;;0.00
даниссимо пахлава;;4.70;;5.10;;15.80;;128.00;;0.00
даниссимо пинаколада;;4.60;;5.30;;16.10;;131.00;;0.00
даниссимо пломбир;;4.60;;4.60;;13.10;;112.00;;0.00
даниссимо с хрустящими шариками;;4.90;;7.30;;16.50;;151.00;;0.00
даниссимо с хрустящими шариками ванильный;;4.90;;7.30;;16.50;;151.00;;0.00
даниссимо черника;;4.70;;5.40;;16.50;;134.00;;0.00
даниссимо шоколад;;5.00;;7.10;;16.00;;148.00;;0.00
даниссимо яблочный пирог;;4.70;;5.40;;13.60;;122.00;;0.00
даси;;5.00;;0.00;;30.00;;120.00;;0.00
десерт вафельный рожок;;3.00;;4.00;;22.00;;135.00;;0.00
десерт вишневый пирожок;;2.00;;12.00;;29.00;;230.00;;0.00
десерт итальянский флоренция карамельный;;3.60;;17.20;;53.00;;376.00;;0.00
десерт макфлурри де люкс карамельно-шоколадный;;6.00;;10.00;;60.00;;375.00;;0.00
десерт макфлурри де люкс клубнично-шоколадный;;6.00;;8.00;;54.00;;330.00;;0.00
десерт макфлурри с рисовыми шариками;;6.00;;8.00;;56.00;;340.00;;0.00
десерт макфлурри с шоколадно-вафельной крошкой;;6.00;;8.00;;40.00;;280.00;;0.00
десерт маффин с черной смородиной;;7.00;;31.00;;40.00;;470.00;;0.00
десерт маффин с шоколадом;;7.00;;32.00;;41.00;;480.00;;0.00
десерт мороженое с карамелью;;5.00;;9.00;;58.00;;335.00;;0.00
десерт мороженое с клубникой;;5.00;;7.00;;48.00;;275.00;;0.00
десерт мороженое с шоколадом;;6.00;;11.00;;50.00;;325.00;;0.00
джезерье из граната;;2.00;;2.90;;87.00;;381.00;;0.00
джин;;0.00;;0.00;;0.00;;220.00;;0.00
дичь;;34.00;;6.50;;0.00;;200.00;;0.00
дорадо;;18.00;;3.00;;0.00;;96.00;;0.00
дорадо терияки;;9.90;;5.70;;3.40;;105.00;;0.00
драже maltesers;;8.10;;24.30;;61.70;;500.00;;0.00
драже milka clusters bitz;;5.40;;22.00;;62.10;;470.00;;0.00
драже milka lila stars bitz;;7.70;;35.50;;50.00;;555.00;;0.00
драже арахис с медом и кунжутом;;16.80;;36.40;;33.40;;528.00;;0.00
драже воздушный криспелло;;5.40;;27.10;;62.70;;520.00;;0.00
драже грильяж в шоколаде;;5.70;;16.70;;70.10;;445.00;;0.00
драже жевательные mentos;;0.00;;2.00;;93.00;;390.00;;0.00
драже изюм в шоколаде;;3.60;;8.90;;73.20;;379.00;;0.00
драже ореховое;;11.90;;38.30;;44.20;;552.00;;0.00
драже тик так;;0.20;;0.60;;96.70;;397.00;;0.00
драже фруктовое в шоколаде;;3.70;;10.20;;76.30;;389.00;;0.00
дрожжи;;12.70;;2.70;;0.00;;75.00;;0.00
дрожжи сухие быстродействующие саф-момент;;49.00;;6.00;;40.00;;410.00;;0.00
душица;;1.50;;0.00;;5.00;;25.00;;0.00
дыня;;0.60;;0.30;;7.40;;33.00;;0.00
дыня сушеная;;0.70;;0.10;;82.20;;341.00;;0.00
ежевика;;2.00;;0.00;;6.40;;31.00;;0.00
желатин пищевой;;87.20;;0.40;;0.70;;355.00;;0.00
жерех;;18.80;;2.60;;0.00;;98.00;;0.00
жимолость;;0.00;;0.00;;8.00;;30.00;;0.00
жир бараний топленый;;0.00;;99.70;;0.00;;897.00;;0.00
жир говяжий топленый;;0.00;;99.70;;0.00;;897.00;;0.00
жир из печени трески;;0.00;;99.80;;0.00;;898.00;;0.00
жир кондитерский для шоколадных изделий;;0.00;;99.70;;0.00;;897.00;;0.00
жир кондитерский твердый;;0.00;;99.80;;0.00;;898.00;;0.00
жир костный топленый;;0.00;;99.70;;0.00;;897.00;;0.00
жир кулинарный;;0.00;;99.70;;0.00;;897.00;;0.00
жир куриный;;0.00;;99.70;;0.00;;897.00;;0.00
жир свиной топленый;;0.00;;99.60;;0.00;;896.00;;0.00
завтрак двойной макмаффин с яйцом и свиной котлетой;;39.00;;33.00;;41.00;;615.00;;0.00
завтрак двойной фреш макмаффин;;28.00;;36.00;;29.00;;550.00;;0.00
завтрак макмаффин с яйцом и беконом;;18.00;;14.00;;26.00;;305.00;;0.00
завтрак макмаффин с яйцом и свиной котлетой;;26.00;;21.00;;33.00;;425.00;;0.00
завтрак макмаффин с яйцом и сыром;;16.00;;12.00;;26.00;;275.00;;0.00
завтрак макмаффин со свиной котлетой;;19.00;;15.00;;33.00;;345.00;;0.00
завтрак мактост;;11.00;;9.00;;28.00;;235.00;;0.00
завтрак мактост с ветчиной;;14.00;;10.00;;28.00;;260.00;;0.00
завтрак фреш макмаффин;;19.00;;18.00;;35.00;;380.00;;0.00
завтрак хашбраун;;1.00;;8.00;;16.00;;140.00;;0.00
завтрак чикен фреш макмаффин;;13.00;;15.00;;42.00;;355.00;;0.00
запеканка творожная;;17.60;;4.20;;14.20;;168.00;;0.00
заправка сэн сой для фунчозы по-корейски;;1.30;;55.00;;10.10;;541.00;;0.00
зеленая стручковая фасоль замороженная;;1.90;;0.20;;7.60;;28.00;;0.00
зеленая фасоль резаная;;1.40;;0.20;;4.40;;25.00;;0.00
зеленый горошек замороженный;;6.90;;0.40;;19.40;;85.00;;0.00
зеленый горошек нежный;;5.00;;0.30;;10.70;;66.00;;0.00
зеленый горошек с молодой морковью;;3.30;;0.50;;9.30;;54.00;;0.00
зеленый горошек с морковью в кубиках;;3.00;;0.20;;10.00;;53.00;;0.00
зельц;;12.60;;32.00;;0.50;;336.00;;0.00
земляника;;0.80;;0.40;;11.20;;34.00;;0.00
зефир;;0.80;;0.00;;78.50;;304.00;;0.00
зира;;12.00;;5.00;;32.00;;112.00;;0.00
зубан;;18.80;;6.30;;0.00;;131.00;;0.00
зубатка жареная;;22.20;;11.50;;4.10;;209.00;;0.00
зубатка запеченная;;7.40;;8.80;;6.80;;137.00;;0.00
зубатка отварная;;15.50;;5.80;;0.00;;114.00;;0.00
зубатка пестрая;;19.60;;5.30;;0.00;;126.00;;0.00
зубатка полосатая;;16.00;;5.00;;0.00;;109.00;;0.00
изделие слоеное черемушки с вишневой начинкой;;5.60;;16.80;;35.30;;317.00;;0.00
изюм;;2.90;;0.60;;66.00;;264.00;;0.00
изюм кишмиш;;2.30;;0.00;;71.20;;279.00;;0.00
икра фурай;;8.20;;4.60;;10.00;;115.00;;0.00
икра белужья зернистая;;27.20;;14.20;;0.00;;237.00;;0.00
икра горбуши зернистая;;31.20;;11.70;;0.00;;230.00;;0.00
икра кеты зернистая;;31.60;;13.80;;0.00;;251.00;;0.00
икра лещевая пробойная;;24.70;;4.80;;0.00;;142.00;;0.00
икра лососевая зернистая;;32.00;;15.00;;0.00;;245.00;;0.00
икра минтаевая пробойная;;28.40;;1.90;;0.00;;131.00;;0.00
икра минтаевая пробойная соленая;;23.00;;4.00;;0.00;;128.00;;0.00
икра мойвы санта бремор классическая;;8.10;;38.60;;0.00;;365.00;;0.00
икра мойвы санта бремор подкопченная;;9.30;;38.30;;0.00;;382.00;;0.00
икра мойвы санта бремор с копченым лососем;;8.80;;36.90;;0.00;;367.00;;0.00
икра мойвы санта бремор с креветкой;;8.10;;37.90;;0.00;;374.00;;0.00
икра мойвы санта бремор тресковая;;8.40;;37.90;;0.00;;375.00;;0.00
икра осетровая зернистая;;28.00;;9.70;;0.00;;203.00;;0.00
икра осетровая паюсная;;36.00;;10.20;;0.00;;236.00;;0.00
икра осетровая пробойная;;36.00;;10.20;;0.00;;235.00;;0.00
икра севрюжья зернистая;;28.40;;11.90;;0.00;;221.00;;0.00
икра сельди;;31.60;;10.30;;0.00;;222.00;;0.00
икра трески;;24.00;;0.20;;0.00;;115.00;;0.00
икра трески консервированная;;19.00;;11.00;;1.00;;179.00;;0.00
икра щучья;;17.30;;2.00;;0.00;;87.00;;0.00
имбирь;;1.80;;0.80;;15.80;;80.00;;0.00
имбирь маринованный;;0.20;;0.30;;12.50;;51.00;;0.00
имбирь сухой;;9.10;;6.00;;70.80;;347.00;;0.00
индейка (грудка);;19.20;;0.70;;0.00;;84.00;;0.00
индейка (желудки);;20.00;;7.00;;0.00;;143.00;;0.00
индейка (крылышки);;16.50;;11.40;;0.00;;168.00;;0.00
индейка (ножки);;15.70;;8.90;;0.00;;142.00;;0.00
индейка (окорочка);;18.40;;6.40;;0.00;;131.00;;0.00
индейка (печень);;19.50;;22.00;;0.00;;276.00;;0.00
индейка (сердце);;16.00;;5.10;;0.40;;128.00;;0.00
индейка вареная;;25.30;;10.40;;0.00;;195.00;;0.00
индейка жареная;;28.00;;6.00;;0.00;;165.00;;0.00
индейка фарш;;20.00;;8.00;;0.50;;161.00;;0.00
инжир;;0.70;;0.20;;13.70;;49.00;;0.00
инжир сушеный;;3.10;;0.80;;57.90;;257.00;;0.00
ирга;;0.00;;0.00;;12.00;;45.00;;0.00
ирис meller белый шоколад;;3.30;;9.40;;80.60;;421.00;;0.00
ирис meller капучино;;3.00;;8.60;;80.30;;414.00;;0.00
ирис meller пралине;;3.00;;8.60;;80.30;;414.00;;0.00
ирис meller темный шоколад;;3.00;;6.60;;79.20;;396.00;;0.00
ирис meller шоколад;;3.00;;8.60;;79.20;;410.00;;0.00
итальянский пай с начинкой вишня;;5.00;;12.80;;61.20;;382.00;;0.00
итальянский пай с начинкой лимон;;5.00;;12.80;;60.50;;380.00;;0.00
итальянский пай с начинкой черника;;5.00;;12.80;;60.50;;378.00;;0.00
йогурт total 0%;;10.30;;0.00;;4.00;;57.00;;0.00
йогурт активиa вишня;;3.80;;2.90;;17.40;;111.00;;0.00
йогурт активиa клубника;;3.80;;2.90;;14.10;;98.00;;0.00
йогурт активиa мюсли;;3.80;;3.20;;15.80;;107.00;;0.00
йогурт активиa мюсли и киви;;3.80;;3.00;;15.80;;105.00;;0.00
йогурт активиa мюсли и персик;;3.80;;3.20;;15.80;;107.00;;0.00
йогурт активиa натуральный;;4.50;;3.50;;6.30;;75.00;;0.00
йогурт активиa отруби и злаки;;3.80;;2.90;;14.00;;97.00;;0.00
йогурт активиa чернослив;;3.80;;2.90;;14.50;;99.00;;0.00
йогурт активиа инжир;;3.80;;2.90;;14.10;;98.00;;0.00
йогурт био баланс зеленый чай-лимон;;3.10;;1.50;;12.80;;77.00;;0.00
